Id,SalePrice
1,-3260
2,205055
3,76071
4,285713
5,329853
6,119661
7,263227
8,153683
9,93196
10,149941
11,160979
12,126362
13,147430
14,197851
15,130729
16,138759
17,196325
18,248065
19,227185
20,193483
21,203714
22,439538
23,174545
24,165493
25,252266
26,230586
27,315816
28,114314
29,107436
30,131170
31,100786
32,228871
33,269506
34,493525
35,150341
36,196208
37,23472
38,186483
39,184785
40,186254
41,166594
42,139400
43,142728
44,153302
45,171140
46,233653
47,135864
48,177151
49,145511
50,85396
51,195689
52,135095
53,193416
54,151618
55,263860
56,129643
57,213186
58,149079
59,319921
60,205186
61,198597
62,83697
63,151836
64,116301
65,110724
66,118244
67,234845
68,111505
69,101139
70,126719
71,164977
72,172924
73,215814
74,149909
75,245410
76,148315
77,333818
78,137375
79,122412
80,140922
81,91662
82,130743
83,147939
84,173002
85,197527
86,203071
87,137767
88,219992
89,207727
90,267895
91,175453
92,372876
93,204431
94,224577
95,213718
96,146487
97,150152
98,126844
99,258125
100,203806
101,105894
102,256372
103,185357
104,156383
105,306031
106,91065
107,183951
108,167909
109,207068
110,131176
111,146308
112,182641
113,148986
114,171412
115,136912
116,296963
117,362528
118,145996
119,143525
120,128188
121,173277
122,146883
123,149727
124,190865
125,230724
126,64857
127,203771
128,200060
129,169272
130,129647
131,203053
132,141989
133,161039
134,179144
135,269335
136,294543
137,161869
138,128443
139,140618
140,184719
141,122674
142,136603
143,149835
144,159634
145,162905
146,230108
147,168914
148,290490
149,241867
150,139214
151,331076
152,214572
153,142548
154,152031
155,181251
156,286847
157,211701
158,329239
159,312048
160,110349
161,200808
162,249887
163,191879
164,247429
165,96328
166,173077
167,84561
168,251558
169,106041
170,286496
171,87845
172,104158
173,153555
174,236900
175,182313
176,241948
177,132846
178,104009
179,137412
180,127430
181,170556
182,128702
183,68041
184,216986
185,120211
186,111685
187,153353
188,224555
189,182890
190,200836
191,97796
192,217660
193,263992
194,228162
195,184255
196,174874
197,150604
198,374624
199,219073
200,196444
201,101816
202,158466
203,161452
204,328521
205,218473
206,288726
207,108182
208,179349
209,141407
210,220216
211,193990
212,114986
213,141844
214,240470
215,193826
216,245291
217,394680
218,248791
219,240000
220,104272
221,139908
222,108430
223,82321
224,223958
225,167028
226,158823
227,113791
228,130876
229,215567
230,292415
231,143236
232,217992
233,131278
234,109250
235,142881
236,223842
237,263718
238,162876
239,154447
240,145130
241,155656
242,122972
243,179986
244,206561
245,261521
246,100887
247,257199
248,132556
249,114945
250,118757
251,202642
252,206546
253,150259
254,106361
255,228631
256,187590
257,213997
258,146408
259,302866
260,132840
261,227285
262,165582
263,142401
264,138503
265,140760
266,162482
267,257935
268,137637
269,114353
270,197492
271,202002
272,141398
273,86721
274,183322
275,137044
276,175165
277,116114
278,341712
279,163761
280,171577
281,220504
282,134789
283,329358
284,142909
285,189333
286,126722
287,146187
288,234759
289,96925
290,106479
291,113543
292,262401
293,129369
294,133775
295,196494
296,168070
297,208744
298,266853
299,150613
300,158993
