Id,SalePrice
1,51087.10305302022
2,186157.5615604797
3,115858.55143242725
4,270094.81051276706
5,220006.47459515283
6,115237.49970430457
7,156251.847907584
8,120881.50608631856
9,96167.34635144108
10,154323.3681768948
11,150619.75615670456
12,120767.50049739052
13,141675.88280589101
14,210289.01576458494
15,134083.5508982857
16,124454.2438035886
17,193103.87775275568
18,225996.65845009257
19,241394.31090468325
20,192547.93679171518
21,200108.46528913875
22,543099.128916454
23,158576.68382455249
24,161435.38830218828
25,208325.6066043244
26,232108.7546291583
27,311232.96715121437
28,124305.32991615978
29,110996.39555763431
30,137968.0136670604
31,99400.34384847882
32,237978.69470479645
33,294734.069172003
34,634455.2742343681
35,137467.26661222312
36,199187.15002636495
37,108239.2375574887
38,184209.27208151369
39,185664.67125439478
40,163420.00864164715
41,171674.1431872874
42,130118.77519752136
43,158824.64807780524
44,146393.8656334644
45,162892.02499849617
46,229699.68925321923
47,152724.53941565705
48,176655.4115929284
49,140796.6398605737
50,99343.5493674275
51,195115.1694480054
52,126733.0111325361
53,204034.79966072083
54,153547.9797654559
55,279298.3415389266
56,108881.60684722028
57,208406.09662579515
58,139322.81448005384
59,295693.04230870603
60,199107.49802455647
61,212997.7450209379
62,90520.9868892082
63,134266.6096006036
64,125942.87761863893
65,114618.39195700723
66,120654.80966201182
67,237334.31022627786
68,93354.2347765172
69,111399.03121785737
70,130835.37919428671
71,156706.09874089964
72,133064.22848381838
73,201369.50071454167
74,142464.08712887415
75,226941.2571026447
76,140528.90270497266
77,370686.41080548696
78,134265.07700449077
79,175918.16342446883
80,141643.65435600738
81,106538.7774335333
82,134061.39677260898
83,115120.72532220304
84,148832.59548958344
85,167717.92930951237
86,210825.01002474065
87,139418.61499256265
88,216461.91471203486
89,208752.468399661
90,252942.48440807982
91,186530.98843468478
92,425747.2413148372
93,191867.71239233052
94,203070.7347604766
95,198888.33225454474
96,143060.69112538203
97,150507.06566335371
98,122482.85373269694
99,240507.8505912705
100,188170.17468098082
101,118341.451801789
102,263527.78006088897
103,185508.7047701599
104,131996.04410487815
105,327521.09870320186
106,90366.08751353582
107,184850.1498789653
108,150455.19363918804
109,195808.0153210421
110,125371.85974994981
111,144792.17198690688
112,160131.923360684
113,170821.60148886216
114,177461.62414424086
115,127976.83942701119
116,355404.19282056723
117,372746.98633023014
118,141619.36872377884
119,164911.2467669384
120,130257.49030695637
121,165679.41148589458
122,139077.58150478735
123,156267.2493567973
124,182861.7122286006
125,245712.63942645394
126,71262.15245409637
127,206838.2213001265
128,188677.024857798
129,149380.20481797613
130,127528.22097682615
131,183073.60480462082
132,127396.74856370738
133,151117.9156571481
134,170837.04365251184
135,254879.9208175798
136,282450.25404067425
137,165135.84139562625
138,115026.3468701671
139,116336.150975575
140,190144.6916320016
141,115975.61816759896
142,132042.88395042735
143,148668.00255904061
144,147760.6158664329
145,154337.28471175572
146,227417.92111122695
147,161297.25467982065
148,317248.47311068955
149,226200.76506052446
150,140119.75712767485
151,336049.56386589014
152,195435.611063617
153,143082.48945701818
154,144895.42683886882
155,174754.39949579907
156,302275.03523157485
157,203499.5154330094
158,335880.650958651
159,323049.6573535746
160,117295.21621486385
161,185417.8058397644
162,285647.9925235058
163,201380.31454917413
164,287668.58406558627
165,111831.1297376355
166,153794.71881511694
167,81111.79926752303
168,236073.30703051708
169,80521.79958926048
170,254886.38266300072
171,66141.58508835972
172,94348.61247015015
173,137128.70284231033
174,195144.008790979
175,181546.91568146137
176,251665.1483071328
177,127263.43852686678
178,113319.28051125744
179,125909.02478154714
180,116909.11855271125
181,163707.5274745671
182,137374.7086838165
183,60317.880869731765
184,218888.8055839478
185,127352.18023880452
186,110026.29713520069
187,159274.7320800673
188,243157.90300574838
189,172454.3634364537
190,187669.36734789386
191,92331.73584854789
192,239547.69943855787
193,291858.01000492205
194,240867.9222692805
195,169938.51782555823
196,170272.26231688278
197,127983.732683325
198,390793.8811734221
199,241433.09260608675
200,187606.1417217694
201,118016.31155809683
202,161781.06446172006
203,166543.56502375862
204,373178.70673680777
205,189599.88112779797
206,270883.7794617094
207,134257.15796519173
208,169196.22077144388
209,141481.7430115427
210,213405.96545325773
211,202209.17571820645
212,127365.39644643685
213,139935.3161242393
214,236122.1997128575
215,177809.20473131843
216,247807.25096465033
217,440504.0887108533
218,254935.0785658199
219,251498.81509564488
220,97295.75988294747
221,128880.93253598275
222,96922.23079423491
223,73847.50991254997
224,212660.9434875526
225,145991.02039387144
226,152434.2636931521
227,102953.60245521332
228,119101.79519471538
229,179334.9536586393
230,339521.3049437442
231,138309.2640856747
232,224308.88636470825
233,126412.04831036984
234,129065.21748203685
235,151460.97822083428
236,222190.4711050034
237,295211.5476495943
238,159450.4831932752
239,136167.99137140551
240,136794.02770651042
241,161379.35218482118
242,123262.53736003375
243,182007.86824338915
244,193717.6629440183
245,254111.22484312954
246,106579.10968463548
247,272778.8388158235
248,134021.76951909775
249,112219.17237164754
250,110883.38579054647
251,213719.00799121466
252,220898.10892283154
253,149661.91578513928
254,91810.75787889778
255,248371.85279690698
256,190868.86483237674
257,215129.39129558756
258,130706.56853602231
259,312248.015832693
260,134014.1210084534
261,218657.30009341007
262,172539.97927144918
263,144232.95537078544
264,138956.80519243033
265,137252.42681373004
266,142790.17331359204
267,256408.2664042349
