Id,SalePrice
1,49079.50141473081
2,184931.90563163566
3,117784.27494874343
4,262237.0828605652
5,230118.90517952485
6,117183.07598062891
7,163109.28030306502
8,125095.842078704
9,94767.46435133964
10,159897.33864828103
11,150889.24838350253
12,120072.55522962546
13,143964.12785434394
14,206299.43454674698
15,133140.19544515206
16,131037.98989963632
17,191599.4155220144
18,222166.27583168173
19,239473.47634895626
20,193600.4911915612
21,193915.40449596368
22,504440.28689206956
23,159867.54071148226
24,160473.33781113988
25,204121.07114920954
26,234515.3831997096
27,312698.16546790407
28,125833.1024620213
29,106546.18215044815
30,139657.9480380027
31,96937.95833601578
32,235213.07201397573
33,281879.5912219742
34,628493.901844585
35,141383.9926814537
36,194235.3644581979
37,111541.2745343924
38,184902.09309061247
39,186852.96691377944
40,163842.22198356883
41,169489.75530562253
42,126308.18469982324
43,157362.5351600043
44,143517.80490351014
45,162049.20329398036
46,233351.0421391677
47,153995.3250500657
48,179368.2316221889
49,142290.5797594596
50,95941.63306067763
51,195129.65166285317
52,128241.8110027187
53,203221.37081953138
54,153182.63746925068
55,268782.9202059147
56,107605.07193165252
57,209947.45955914864
58,136886.98976778437
59,304356.29029516794
60,198081.44481173746
61,206827.8676034366
62,92458.68085258323
63,138805.9644235817
64,125043.91342201005
65,116735.33530110103
66,118007.6971518795
67,244786.29095607527
68,93356.57579902896
69,110084.48938232922
70,130368.044694116
71,153261.55218557175
72,129879.60163445982
73,204189.85258999505
74,141454.7702127823
75,229623.41574971427
76,141333.83672679
77,369932.91057427734
78,135051.60042002864
79,172843.51138932272
80,142403.3322577761
81,105484.06455184256
82,133589.48335547172
83,116418.0331086553
84,154229.2007327638
85,168434.79098688444
86,215692.29184803212
87,139067.0080351802
88,217054.6408098354
89,208980.03294419302
90,251119.52021274198
91,182667.23104907022
92,437132.0687375757
93,187172.06355057604
94,200544.76973814814
95,197326.3318398234
96,141509.92631779006
97,150310.39197580676
98,123027.66236335013
99,237599.57000176856
100,190916.6906477813
101,119695.7827309076
102,262279.02167072543
103,186456.40733444376
104,132505.65666641633
105,324906.4577574609
106,92696.02506451022
107,181534.6404839174
108,150099.5000032231
109,197394.3826116138
110,125253.57660642834
111,142134.28969514705
112,160133.48535260046
113,168687.90480371783
114,175385.35530497323
115,127428.51735834798
116,353254.1687331572
117,364758.05092663725
118,139977.4689986932
119,170775.17466271366
120,129169.17977852478
121,166553.81923616456
122,145723.1784585194
123,154503.15343969472
124,180499.30828247836
125,253114.64447906538
126,73942.3597068161
127,203590.9296617756
128,193949.73680440892
129,153373.37449329
130,132147.71763210307
131,173205.78724231795
132,126966.28849466429
133,151365.39060067304
134,169807.87506039665
135,255304.9374924616
136,283925.09614939557
137,162763.6744859523
138,114842.21727430746
139,117752.69501321022
140,189632.42304951308
141,116105.3289895007
142,132781.8158332791
143,149794.7322715503
144,143248.32454971372
145,157765.62137428188
146,227507.19985446346
147,156997.423009317
148,312308.9771671682
149,225741.1121359237
150,139149.57367009952
151,323617.745016658
152,195553.20496178456
153,144290.33859093787
154,143130.87148264688
155,178621.2968839001
156,306106.92389461043
157,205188.61846112474
158,327177.40799971623
159,332779.44843890436
160,118835.12262811356
161,184017.46004867807
162,280141.5297172854
163,204882.07951702838
164,285230.65740395617
165,111254.09252352113
166,155449.36409481018
167,80524.74020124342
168,232715.95212031834
169,82171.97208001827
170,253085.60932652213
171,64703.05620420592
172,96735.08376572581
173,140148.0597504448
174,184269.78663535914
175,182589.28023426127
176,248537.81935184827
177,129295.36674383954
178,113549.85401732154
179,127126.76297250125
180,116309.18052138216
181,160387.65657475556
182,141781.91452097346
183,60215.412734083526
184,220041.55774869892
185,127629.59000687079
186,109885.16405728193
187,156728.12829200758
188,246758.7974737053
189,169901.54524557132
190,188736.9510477032
191,90809.07483152306
192,238891.21447675952
193,299842.7681113085
194,239157.09715160631
195,167041.9909263262
196,167078.1095979957
197,123830.86353285472
198,387364.693020427
199,236300.59428070695
200,189150.53978412529
201,117561.27079787897
202,161213.10520924928
203,164793.54131408475
204,377188.60174565285
205,192310.62736474405
206,271468.8948492107
207,134649.53484743342
208,168706.2658044145
209,141242.5582933814
210,214941.26204005323
211,199698.53440207336
212,131480.74621045173
213,140357.48488176765
214,239769.31624207614
215,174387.352498357
216,262056.71027428485
217,437825.73899196426
218,255199.65378331038
219,248455.04032962883
220,95226.70425743397
221,134057.17696677483
222,98520.99391514703
223,74928.87611003216
224,206804.8904600982
225,148226.17005664908
226,158333.1249314597
227,102472.45091947504
228,113697.81228026247
229,166041.93704589785
230,339742.54775363696
231,136582.97409574926
232,224235.91429486393
233,131419.49797620485
234,129128.90861411308
235,147735.18835239104
236,224799.30557347837
237,297812.1536470187
238,162140.51525559588
239,138903.16824209268
240,135932.7328111165
241,157998.44871749255
242,120542.7875581722
243,182762.46923809627
244,194838.3962487486
245,259105.87457364943
246,104872.21350431794
247,264161.5682281667
248,133264.38818233614
249,116500.96021098923
250,112559.63108200426
251,216048.03889459636
252,217640.20762434308
253,146423.4114607082
254,93254.73252752834
