Id,SalePrice
1,-3260.535315247962
2,205055.2743866322
3,76071.6400296702
4,285713.41258205054
5,329853.5533414335
6,119661.86076337335
7,263227.5042325496
8,153683.914267151
9,93196.44268776251
10,149941.83562410463
11,160979.10107103604
12,126362.13537097261
13,147430.86275287674
14,197851.31510865968
15,130729.36496543254
16,138759.05237151167
17,196325.01043323334
18,248065.30657285525
19,227185.3615568766
20,193483.6633751548
21,203714.2236921516
22,439538.58311955363
23,174545.51053517987
24,165493.05678101903
25,252266.9193180127
26,230586.17918746636
27,315816.60145158885
28,114314.49380259475
29,107436.89680092588
30,131170.91442598318
31,100786.63578940177
32,228871.0290745505
33,269506.0783165264
34,493525.83937141433
35,150341.9894577136
36,196208.82776822886
37,23472.6035704408
38,186483.55864259298
39,184785.3699515696
40,186254.31143696862
41,166594.8281415571
42,139400.9263006149
43,142728.0339405631
44,153302.13761157586
45,171140.9194697095
46,233653.51149472315
47,135864.39433106122
48,177151.23407311487
49,145511.5256816683
50,85396.86451277707
51,195689.36621543774
52,135095.49524445744
53,193416.250527272
54,151618.41309119167
55,263860.3174112118
56,129643.29311647866
57,213186.12923956668
58,149079.9934829988
59,319921.9045428106
60,205186.2220241471
61,198597.26295711656
62,83697.98914936856
63,151836.36187622845
64,116301.94915616508
65,110724.33615590213
66,118244.23724106702
67,234845.740662519
68,111505.76426571792
69,101139.96940560447
70,126719.41310551767
71,164977.83547988057
72,172924.13925550756
73,215814.95021627223
74,149909.7024157929
75,245410.81138980523
76,148315.07441726868
77,333818.910146216
78,137375.79986923013
79,122412.46089101968
80,140922.0812804232
81,91662.86596983492
82,130743.62937003505
83,147939.24310106627
84,173002.79301343235
85,197527.3343009073
86,203071.27691995876
87,137767.65565405652
88,219992.52913967322
89,207727.0980731635
90,267895.5974449102
91,175453.90779141188
92,372876.6232551224
93,204431.39031941406
94,224577.2514180127
95,213718.2229938014
96,146487.8051200494
97,150152.0399252984
98,126844.94999763547
99,258125.28716675946
100,203806.64952618137
101,105894.05605938927
102,256372.40608369015
103,185357.2207067546
104,156383.7329974852
105,306031.43832027493
106,91065.8393122093
107,183951.48385499095
108,167909.2223059453
109,207068.45155856485
110,131176.25120205162
111,146308.73992895713
112,182641.2375253404
113,148986.46580811017
114,171412.15443867442
115,136912.18543594825
116,296963.6840404719
117,362528.9402577455
118,145996.57137036868
119,143525.20528502902
120,128188.509944734
121,173277.95146626132
122,146883.8313314052
123,149727.65343575994
124,190865.40878494803
125,230724.7280423443
126,64857.27265127403
127,203771.98801690812
128,200060.77705254333
129,169272.0825506029
130,129647.38361260598
131,203053.5718413053
132,141989.55679862748
133,161039.18457706267
134,179144.26092532487
135,269335.3233037369
136,294543.75745506847
137,161869.76985694643
138,128443.245507459
139,140618.74847931135
140,184719.7465745823
141,122674.10439395152
142,136603.54002419914
143,149835.30330247845
144,159634.8929030602
145,162905.11798285993
146,230108.80000605067
147,168914.0395441764
148,290490.3687788891
149,241867.94121492744
150,139214.83075146368
151,331076.7846081164
152,214572.34649707985
153,142548.40070827183
154,152031.01202344775
155,181251.99121921463
156,286847.05484473007
157,211701.38997183315
158,329239.5410184832
159,312048.6466672031
160,110349.56223393511
161,200808.5231908181
162,249887.91078403022
163,191879.87632613254
164,247429.94653908786
165,96328.42523206264
166,173077.55737943115
167,84561.76060069074
168,251558.53942823873
169,106041.30920438045
170,286496.9369876545
171,87845.39888810502
172,104158.14292978449
173,153555.4413871352
174,236900.56310465728
175,182313.2775966981
176,241948.63990269473
177,132846.38750582852
178,104009.29199647164
179,137412.32200958714
180,127430.74878058046
181,170556.95224104656
182,128702.55736837974
183,68041.86911399008
184,216986.51080714946
185,120211.71847338616
186,111685.67341515509
187,153353.7025911639
188,224555.54317158647
189,182890.88426381408
