Id,SalePrice
1,56384.22266069163
2,185688.23610684593
3,116991.7883237633
4,263950.75157350267
5,227248.26215847983
6,118303.00169629217
7,162481.00155187666
8,118114.57373765777
9,98355.04666648443
10,156870.69740404948
11,150307.14522259106
12,123238.68285229403
13,141789.2591949889
14,209549.25000143156
15,129547.53275016313
16,130724.94220508495
17,187913.196820148
18,225134.71924573186
19,247237.10630547494
20,189914.30524982524
21,202222.50345878137
22,505836.1217771518
23,161388.93907230964
24,161547.7175266775
25,223409.24094267288
26,234441.42567518863
27,324485.3174813407
28,127305.9248640577
29,106132.39535492899
30,134559.27579919313
31,100005.10678106143
32,236595.20921346464
33,282047.9328740474
34,614925.5045938882
35,139689.776358566
36,192566.2645523767
37,107607.97451355256
38,184957.0908007767
39,190016.16757615964
40,170698.2296391863
41,170177.68320125804
42,130493.35425975343
43,156882.04824176786
44,141241.7457033793
45,163782.17057045453
46,236224.70679535944
47,153648.4274632877
48,177996.88470822308
49,141961.9324086543
50,99838.50556835391
51,195784.7098930129
52,125896.5912713101
53,201605.37660168493
54,151876.8619810365
55,285618.76667951717
56,110438.6475066344
57,206159.96936064435
58,138521.02025954853
59,291875.79925723776
60,199815.94253213704
61,210245.7689277164
62,89253.36651464397
63,134176.9043600687
64,127569.73489174512
65,113904.03891533843
66,121838.02750184167
67,240267.68534613782
68,93294.2417838253
69,112365.805295653
70,129075.68878298948
71,155689.0809481327
72,134815.69999261934
73,202680.9415897374
74,140643.97295453152
75,235725.87553618551
76,141835.89144496946
77,358810.05153724836
78,136444.845396422
79,176182.40702879248
80,143589.48742830663
81,103758.54115767161
82,136824.07541705263
83,114118.28010417656
84,152962.39166342115
85,167586.9637483168
86,216147.07593251902
87,139415.66147980347
88,221635.50575387522
89,208749.60493071759
90,250883.96012932062
91,174451.0280087971
92,437461.7928014266
93,190602.26363957228
94,199016.83530151297
95,201158.55212249045
96,141765.15356588972
97,148013.02378246537
98,121262.46719828478
99,241736.4011590707
100,187194.19303576124
101,117104.64992416056
102,270160.4742859139
103,183961.79456655166
104,131562.9202464253
105,333913.09828234004
106,90322.87991663968
107,182909.09124311013
108,151024.35542159318
109,190313.73626356816
110,125508.85985731467
111,146894.2504560429
112,157855.7104532945
113,165837.4463522772
114,178804.72526259255
115,129949.62224316857
116,366576.2126434898
117,359104.26796382706
118,141106.12620772343
119,169974.13416762682
120,130318.51222440781
121,160930.64150850996
122,138189.95245132915
123,158263.2256743549
124,187836.1795182535
125,256857.75841322832
126,75137.26222424555
127,209335.41941194597
128,190879.04099125255
129,150263.01453907715
130,130098.30232752394
131,180722.9908332612
132,126848.13701452508
133,153058.086219139
134,170445.6251424003
135,260048.2033816736
136,283413.4884479428
137,166271.3742418062
138,113300.02374924289
139,117604.36993182196
140,187383.5463280444
141,116688.34582231306
142,132944.58847976828
143,148379.36868660882
144,140458.90217837985
145,152345.3369699259
146,227080.5399377801
147,160085.12563264632
148,313226.590875676
149,225671.07523271683
150,140577.29026336395
151,313692.741697008
152,196961.65293843436
153,143159.69072793162
154,139311.30200732444
155,171279.63870013243
156,303358.0187679862
157,203995.92803767094
158,327396.2104529405
159,335808.2255936469
160,117684.61631546132
161,182786.97332478678
162,274518.9630105678
163,196910.6145039087
164,284115.5137736649
165,112224.0884976369
166,146828.52737590397
167,78460.5895201053
168,230196.50684380086
169,81021.0304765209
170,254706.2854325801
171,69188.17586146184
172,92235.41351544127
173,140457.87494830415
174,188651.41919786262
175,181608.9185176922
176,251785.1233910569
177,130325.67976602474
178,113362.61354938355
179,128401.96536230801
180,115837.26099954042
181,164533.4253536624
182,137510.84100969718
183,63892.889524047794
184,221433.9867846486
185,125247.67770569473
186,108578.85714281966
187,159160.29689660252
188,248387.3189297031
189,170547.22419663664
190,187896.00397755293
191,92285.53622644526
192,249562.14802695482
193,297657.55869361485
194,242994.91628942647
195,171704.8499017794
196,167501.00743387127
197,124074.616054892
198,412550.8578209595
199,241799.53900909913
200,189399.79302115197
201,115142.29690040626
202,160127.6257144845
203,170650.9055106051
204,383895.5483472017
205,185461.71670333107
206,260310.97055944733
207,132580.04393270373
208,170038.82841860104
209,142567.48009733335
210,216717.44622230288
211,206061.81966096343
212,128688.73380011972
213,139379.23925849126
214,239584.74532894124
215,174693.46122997542
216,261425.4325903336
217,441618.3249262766
218,250723.95898197143
219,254097.23406404248
220,96413.29808471
221,133657.68044320788
222,97643.17190638267
223,73217.52878100265
224,211662.9948051823
225,150122.83368276223
226,153775.47340182884
227,106009.26331504405
228,114957.99907953676
229,168425.34758160522
230,345720.4262752741
231,135653.84799953995
232,224805.0032969687
233,129560.232487149
234,127844.94570328333
235,151788.83802768704
236,227392.23256435868
237,302717.32681322773
238,162303.1232707458
239,136488.69478601962
240,137789.1699002367
241,158753.43754637142
242,119678.29958705616
243,183606.50508074273
244,191005.89551591792
245,255243.10002637206
246,100913.80676402798
247,262485.08516725316
248,134439.44719975887
249,115684.6736704748
250,110928.35179533358
251,214957.19306365756
252,223850.2294266224
253,150440.17640934995
254,92233.85400968762
255,260427.03803210508
256,192069.8425807701
257,219224.0033363455
258,126596.07751551623
259,323632.1457411048
260,133650.30725615888
261,227426.22845889832
262,168075.2643218888
263,142992.4889542388
264,139026.5092896778
265,138310.56960466757
266,146045.45086860785
267,252369.67477848695
268,136911.93095646545
269,113376.18232437948
270,191073.34551267378
271,186290.6597708697
272,136609.31684240542
273,106052.7703140716
274,185022.30308992477
275,159215.0758035453
276,173664.97526191012
277,116040.58077620632
278,377016.8861160679
279,138869.29637111427
280,183269.9471316818
281,198732.93661524175
282,144712.52538473252
283,332941.4835208799
284,95866.60673439945
285,192870.50171637305
286,116909.22389695665
287,145997.29468532582
288,259987.9331410285
289,103065.14283064232
290,85131.75068076533
291,128937.20603099906
292,270660.5643292941
293,130903.80931849842
294,129913.12091608734
295,186406.9146070854
296,174667.59941154526
297,195155.57312079697
298,252835.5537523862
299,139504.66511083534
300,145431.69646349718
